batch,train_loss,train_acc,val_loss,val_acc,llc,stage,max_val
14000,0.016512746948115435,1.0,0.04613533554687445,0.9991863303498779,28.739858627319336,4,63
14500,0.01589024282982789,1.0,0.04440101273833381,0.9991863303498779,27.828142166137695,4,63
15000,0.016025569962402432,1.0,0.046280557127268585,0.9991863303498779,27.217662811279297,4,63
15500,0.015751175102106864,1.0,0.045110272748637915,0.9983726606997559,28.2413330078125,4,63
16000,0.015857258692619156,1.0,0.04423234702314897,0.9983726606997559,28.329063415527344,4,63
16500,0.015589279069062618,1.0,0.04721162600931162,0.9971521562245729,28.18269920349121,4,63
17000,0.015580712260976343,1.0,0.044437163517101114,0.9983726606997559,27.359909057617188,4,63
17500,0.015975466130815345,1.0,0.0462514245648663,0.9979658258746948,28.128450393676758,4,63
18000,0.015806490955396723,1.0,0.046573107671176374,0.9975589910496339,27.024261474609375,4,63
18500,0.01581335918519018,1.0,0.045698643025161245,0.9979658258746948,27.85215950012207,4,63
19000,0.015802191821568314,1.0,0.04612698966801694,0.9967453213995118,28.053604125976562,4,63
19500,0.015914410695414286,1.0,0.0487880122519543,0.9963384865744508,28.37356948852539,4,63
20000,0.015678348790277682,1.0,0.05644911997292291,0.9922701383238405,27.78397560119629,4,63
20500,0.01576044726551093,1.0,0.06370335555558856,0.9902359641985354,27.44870948791504,4,63
21000,0.015546374584142214,1.0,0.06863155457495422,0.9886086248982913,27.735031127929688,4,63
21500,0.015429482476612933,1.0,0.0710610681739344,0.9886086248982913,26.9171199798584,4,63
22000,0.015522959914885151,1.0,0.06844404996367076,0.9894222945484134,28.265413284301758,4,63
22500,0.01597100187556975,1.0,0.07270959905667747,0.9890154597233524,27.054466247558594,4,63
23000,0.015621872638552354,1.0,0.07433392209646143,0.9890154597233524,27.643136978149414,4,63
23500,0.015695671356193295,1.0,0.07415488842144256,0.9890154597233524,27.216527938842773,4,63
24000,0.015933652082415494,1.0,0.0743732704719236,0.9894222945484134,27.12348747253418,4,63
24500,0.016031178805985067,1.0,0.07643563338720025,0.9890154597233524,26.473636627197266,4,63
25000,0.015524980139757151,1.0,0.07895148610398764,0.9886086248982913,27.462846755981445,4,63
25500,0.015442252819658336,1.0,0.08102405814895751,0.9890154597233524,26.93836784362793,4,63
26000,0.015570626824895791,1.0,0.07792088338856883,0.9890154597233524,27.07554054260254,4,63
26500,0.015634880095372894,1.0,0.07699711329494645,0.9882017900732303,26.982830047607422,4,63
27000,0.01577159641049029,1.0,0.07446480880049455,0.9894222945484134,26.84218978881836,4,63
27500,0.015833910719533616,1.0,0.07819057290443804,0.9890154597233524,27.79210090637207,4,63
28000,0.015627239039054046,1.0,0.07960719910645031,0.9886086248982913,27.380643844604492,4,63
28500,0.015382202444069307,1.0,0.07708322209574318,0.9894222945484134,27.721752166748047,4,63
29000,0.015607772570135247,1.0,0.07786438344480308,0.9898291293734743,28.361278533935547,4,63
29500,0.015530544323494183,1.0,0.07617785924583548,0.9890154597233524,27.255203247070312,4,63
30000,0.015948996670138754,1.0,0.07757399745298393,0.9894222945484134,27.513742446899414,4,63
30500,0.01601709475412724,1.0,0.08161504517091124,0.9886086248982913,26.567459106445312,4,63
31000,0.015222775628756145,1.0,0.07471341684002557,0.9890154597233524,27.020627975463867,4,63
31500,0.015352907990132742,1.0,0.0777090185056073,0.9894222945484134,27.177886962890625,4,63
32000,0.015528689987612922,1.0,0.07677875099414952,0.9894222945484134,27.75943946838379,4,63
32500,0.01538211495951853,1.0,0.0773492197720584,0.9890154597233524,26.09073829650879,4,63
33000,0.015825272409128247,1.0,0.07855891428211138,0.9890154597233524,27.536176681518555,4,63
33500,0.015740362533083314,1.0,0.07903703312687743,0.9890154597233524,28.518028259277344,4,63
34000,0.01568687718457705,1.0,0.07319920826553647,0.9890154597233524,26.92409896850586,4,63
34500,0.015675748984974164,1.0,0.08092195232492774,0.9886086248982913,27.014516830444336,4,63
35000,0.015610316255293622,1.0,0.07793660849066447,0.9890154597233524,27.069061279296875,4,63
35500,0.015450542066041585,1.0,0.07836612162825882,0.9890154597233524,27.43021583557129,4,63
36000,0.015522121308017204,1.0,0.08100146639429448,0.9890154597233524,27.599285125732422,4,63
36500,0.01590185474447442,1.0,0.07667146696412801,0.9890154597233524,27.19375991821289,4,63
37000,0.01546880046487928,1.0,0.07728606611758318,0.9890154597233524,28.262527465820312,4,63
37500,0.015853085055218392,1.0,0.07990435319049004,0.9894222945484134,27.79121208190918,4,63
38000,0.015781931178055826,1.0,0.07829188218262984,0.9890154597233524,27.401935577392578,4,63
38500,0.015725043647631467,1.0,0.07571094251916788,0.9890154597233524,26.803485870361328,4,63
39000,0.015829860766802633,1.0,0.07998787562182495,0.9890154597233524,27.848543167114258,4,63
39500,0.015580570591347558,1.0,0.07563512739755722,0.9890154597233524,28.531639099121094,4,63
40000,0.015525262469229072,1.0,0.07821469020781974,0.9890154597233524,27.545848846435547,4,63
40500,0.015406062440026748,1.0,0.07655452188400687,0.9890154597233524,27.172887802124023,4,63
41000,0.015672556974075654,1.0,0.07887614355081551,0.9890154597233524,27.44670867919922,4,63
41500,0.015986616299652538,1.0,0.07897421450750483,0.9890154597233524,27.409265518188477,4,63
42000,0.015894121884297858,1.0,0.08095602364850703,0.9890154597233524,29.039175033569336,4,63
42500,0.016006892902085214,1.0,0.07829656479599832,0.9890154597233524,26.976558685302734,4,63
43000,0.015575581787851149,1.0,0.07558915589214663,0.9890154597233524,28.04926872253418,4,63
43500,0.015456429686225605,1.0,0.08001302224002321,0.9890154597233524,27.034147262573242,4,63
44000,0.015371385853173568,1.0,0.07622586661306391,0.9894222945484134,26.94596290588379,4,63
44500,0.01561663658888351,1.0,0.07761164547108641,0.9890154597233524,27.741140365600586,4,63
45000,0.015634613051915016,1.0,0.07866566988792607,0.9890154597233524,26.935205459594727,4,63
45500,0.015764838651730083,1.0,0.07555212371786935,0.9890154597233524,27.161643981933594,4,63
46000,0.01558242603551974,1.0,0.07855266257898884,0.9890154597233524,27.074241638183594,4,63
46500,0.01565484548518059,1.0,0.07539026885091853,0.9890154597233524,27.264911651611328,4,63
47000,0.015933418913399836,1.0,0.0772162656832306,0.9890154597233524,27.333145141601562,4,63
47500,0.015760827651011423,1.0,0.07985408021642185,0.9890154597233524,27.4223690032959,4,63
48000,0.015914328853737322,1.0,0.0760960158337085,0.9890154597233524,28.08342933654785,4,63
48500,0.015725505295788395,1.0,0.07811310560758127,0.9894222945484134,26.547161102294922,4,63
49000,0.015592901200176614,1.0,0.07445958937547474,0.9890154597233524,26.93289566040039,4,63
49500,0.0158147782227195,1.0,0.07672666053612019,0.9890154597233524,28.11773681640625,4,63
50000,0.015501799624355257,1.0,0.07836605516505603,0.9890154597233524,27.99726104736328,4,63
